Candidate_ID,Candidate_Name,SMILES_raw,Source_Type,Reference_ID,Design_Family,DOPO_Count,Linker_Type,Reactive_Group,Preparation_Type,Synthesis_Level,Notes
CAND_R2_037,CTP-DOPO-OH-allyl-all,C=CCOc1ccc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,designed,Designed,P-N,6,OH-to-allyl-ether-all,allyl,Additive,C,"Parent=TRAIN_041 (CTP-DOPO); Change=Converted one OH group to an allyl ether; no EP reactivity is assumed. Converted all OH groups.; Attachment=all_OH; One-factor computational analogue. Parent_Tanimoto_r3=0.747; Max_Train_Tanimoto_r3=0.747; Risk=high molecular weight; high DOPO count; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_038,CTP-DOPO-NH-methyl,CN(c1ccc(O)cc1)C(c1ccc(OP2(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=NP(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=NP(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=N2)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,6,N-methyl,none,Additive,C,"Parent=TRAIN_041 (CTP-DOPO); Change=Methylated one free N–H site, reducing curing activity. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.773; Max_Train_Tanimoto_r3=0.773; Risk=high molecular weight; high DOPO count; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_039,CTP-DOPO-NH-methyl-all,CN(c1ccc(O)cc1)C(c1ccc(OP2(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=NP(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=NP(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=N2)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,6,N-methyl-all,none,Additive,C,"Parent=TRAIN_041 (CTP-DOPO); Change=Methylated one free N–H site, reducing curing activity. Converted all N–H sites.; Attachment=all_NH; One-factor computational analogue. Parent_Tanimoto_r3=0.577; Max_Train_Tanimoto_r3=0.577; Risk=high molecular weight; high DOPO count; large structural change from parent; candidate may be outside strict in-domain threshold; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_040,CTP-DOPO-NH-hydroxyethyl,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,6,N-hydroxyethyl,OH,Additive,C,"Parent=TRAIN_041 (CTP-DOPO); Change=Introduced one hydroxyethyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.743; Max_Train_Tanimoto_r3=0.743; Risk=high molecular weight; high DOPO count; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_041,CTP-DOPO-NH-hydroxyethyl-all,O=P1(C(c2ccc(OP3(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)N(CCO)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,6,N-hydroxyethyl-all,OH,Additive,C,"Parent=TRAIN_041 (CTP-DOPO); Change=Introduced one hydroxyethyl substituent on an N–H site. Converted all N–H sites.; Attachment=all_NH; One-factor computational analogue. Parent_Tanimoto_r3=0.554; Max_Train_Tanimoto_r3=0.554; Risk=high molecular weight; high DOPO count; large structural change from parent; candidate may be outside strict in-domain threshold; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_042,CTP-DOPO-NH-glycidyl,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,6,N-glycidyl,epoxy,Co-curing,C,"Parent=TRAIN_041 (CTP-DOPO); Change=Introduced one glycidyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.708; Max_Train_Tanimoto_r3=0.708; Risk=high molecular weight; high DOPO count; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_043,CTP-DOPO-NH-glycidyl-all,O=P1(C(c2ccc(OP3(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)N(CC2CO2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,6,N-glycidyl-all,epoxy,Co-curing,C,"Parent=TRAIN_041 (CTP-DOPO); Change=Introduced one glycidyl substituent on an N–H site. Converted all N–H sites.; Attachment=all_NH; One-factor computational analogue. Parent_Tanimoto_r3=0.528; Max_Train_Tanimoto_r3=0.528; Risk=high molecular weight; high DOPO count; large structural change from parent; candidate may be outside strict in-domain threshold; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_044,PBD-amino,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(N)c(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,aryl-amino,NH2,Co-curing,B,"Parent=TRAIN_020 (PBD); Change=Added amino at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.830; Max_Train_Tanimoto_r3=0.830; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_045,PBD-hydroxy,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(O)c(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,aryl-hydroxy,OH,Additive,B,"Parent=TRAIN_020 (PBD); Change=Added hydroxy at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.838; Max_Train_Tanimoto_r3=0.838; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_046,PBD-hydroxymethyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(CO)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,aryl-hydroxymethyl,CH2OH,Additive,B,"Parent=TRAIN_020 (PBD); Change=Added hydroxymethyl at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.814; Max_Train_Tanimoto_r3=0.814; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_047,PBD-carboxamide,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(C(N)=O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,aryl-carboxamide,amide,Additive,B,"Parent=TRAIN_020 (PBD); Change=Added carboxamide at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.798; Max_Train_Tanimoto_r3=0.798; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_048,PBD-boronic-acid,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(B(O)O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N-B,2,aryl-boronic-acid,B(OH)2,Additive,B,"Parent=TRAIN_020 (PBD); Change=Added boronic_acid at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.806; Max_Train_Tanimoto_r3=0.806; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_049,PBD-pinacol-boronate,CC1(C)OB(c2cc(Oc3cccc(NC(c4ccc(C(Nc5cccc(Oc6ccc(C#N)c(C#N)c6)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)P4(=O)Oc5ccccc5-c5ccccc54)c3)cc(C#N)c2C#N)OC1(C)C,designed,Designed,P-N-B,2,aryl-pinacol-boronate,pinacol boronate,Additive,B,"Parent=TRAIN_020 (PBD); Change=Added pinacol_boronate at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.748; Max_Train_Tanimoto_r3=0.748; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_050,PBD-trimethoxysilyl,CO[Si](OC)(OC)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,designed,Designed,P-N-Si,2,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_020 (PBD); Change=Added trimethoxysilyl at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.783; Max_Train_Tanimoto_r3=0.783; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_051,PBD-triethoxysilyl,CCO[Si](OCC)(OCC)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,designed,Designed,P-N-Si,2,aryl-triethoxysilyl,Si(OC2H5)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_020 (PBD); Change=Added triethoxysilyl at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.755; Max_Train_Tanimoto_r3=0.755; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_052,PBD-disiloxane,C[Si](C)(C)O[Si](C)(C)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,designed,Designed,P-N-Si,2,short-disiloxane,none,Additive,B,"Parent=TRAIN_020 (PBD); Change=Added disiloxane at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.776; Max_Train_Tanimoto_r3=0.776; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_053,PBD-glycidyloxy,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(OCC6CO6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,aryl-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_020 (PBD); Change=Added glycidyloxy at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.755; Max_Train_Tanimoto_r3=0.755; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_054,PBD-diaminotriazine,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(-c6nc(N)nc(N)n6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,"diamino-1,3,5-triazine",NH2,Co-curing,B,"Parent=TRAIN_020 (PBD); Change=Added diaminotriazine at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.755; Max_Train_Tanimoto_r3=0.755; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_055,PBD-piperazine,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(N6CCNCC6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,piperazine,NH,Co-curing,B,"Parent=TRAIN_020 (PBD); Change=Added piperazine at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.741; Max_Train_Tanimoto_r3=0.741; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_056,PBD-benzamide-linker,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(NC(=O)c6ccccc6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,benzamide,amide,Additive,B,"Parent=TRAIN_020 (PBD); Change=Added benzamide_linker at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.728; Max_Train_Tanimoto_r3=0.728; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_057,PBD-phenyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(-c6ccccc6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,phenyl,none,Additive,B,"Parent=TRAIN_020 (PBD); Change=Added phenyl at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.790; Max_Train_Tanimoto_r3=0.790; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_058,PBD-biphenyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(-c6ccc(-c7ccccc7)cc6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,biphenyl,none,Additive,B,"Parent=TRAIN_020 (PBD); Change=Added biphenyl at aromatic atom 28.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.748; Max_Train_Tanimoto_r3=0.748; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_059,PBD-nitrile-to-amide,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C(N)=O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,nitrile-to-amide,amide,Additive,B,"Parent=TRAIN_020 (PBD); Change=Converted one nitrile to a primary amide. Regioisomer 2.; Attachment=site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.847; Max_Train_Tanimoto_r3=0.847; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_060,PBD-nitrile-to-amide-all,NC(=O)c1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(N)=O)c(C(N)=O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,designed,Designed,P-N,2,nitrile-to-amide-all,amide,Additive,B,"Parent=TRAIN_020 (PBD); Change=Converted one nitrile to a primary amide. Converted all matching groups.; Attachment=all_sites; One-factor computational analogue. Parent_Tanimoto_r3=0.680; Max_Train_Tanimoto_r3=0.680; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_061,PBD-nitrile-to-acid,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(=O)O)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,nitrile-to-carboxylic-acid,COOH,Additive,B,"Parent=TRAIN_020 (PBD); Change=Converted one nitrile to a carboxylic acid. Regioisomer 1.; Attachment=site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.865; Max_Train_Tanimoto_r3=0.865; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_062,PBD-nitrile-to-acid-2,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C(=O)O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,nitrile-to-carboxylic-acid,COOH,Additive,B,"Parent=TRAIN_020 (PBD); Change=Converted one nitrile to a carboxylic acid. Regioisomer 2.; Attachment=site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.856; Max_Train_Tanimoto_r3=0.856; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_063,PBD-nitrile-to-acid-all,O=C(O)c1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(=O)O)c(C(=O)O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,designed,Designed,P-N,2,nitrile-to-carboxylic-acid-all,COOH,Additive,B,"Parent=TRAIN_020 (PBD); Change=Converted one nitrile to a carboxylic acid. Converted all matching groups.; Attachment=all_sites; One-factor computational analogue. Parent_Tanimoto_r3=0.687; Max_Train_Tanimoto_r3=0.687; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_064,PBD-nitrile-to-aminomethyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(CN)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,nitrile-to-aminomethyl,NH2,Co-curing,B,"Parent=TRAIN_020 (PBD); Change=Reduced one nitrile to an aminomethyl group. Regioisomer 1.; Attachment=site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.856; Max_Train_Tanimoto_r3=0.856; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_065,PBD-nitrile-to-aminomethyl-2,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(CN)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,nitrile-to-aminomethyl,NH2,Co-curing,B,"Parent=TRAIN_020 (PBD); Change=Reduced one nitrile to an aminomethyl group. Regioisomer 2.; Attachment=site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.856; Max_Train_Tanimoto_r3=0.856; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_066,PBD-nitrile-to-aminomethyl-all,NCc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(CN)c(CN)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,designed,Designed,P-N,2,nitrile-to-aminomethyl-all,NH2,Co-curing,B,"Parent=TRAIN_020 (PBD); Change=Reduced one nitrile to an aminomethyl group. Converted all matching groups.; Attachment=all_sites; One-factor computational analogue. Parent_Tanimoto_r3=0.687; Max_Train_Tanimoto_r3=0.687; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_067,PBD-NH-methyl,CN(c1cccc(Oc2ccc(C#N)c(C#N)c2)c1)C(c1ccc(C(Nc2cccc(Oc3ccc(C#N)c(C#N)c3)c2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,2,N-methyl,none,Additive,B,"Parent=TRAIN_020 (PBD); Change=Methylated one free N–H site, reducing curing activity. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.769; Max_Train_Tanimoto_r3=0.769; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_068,PBD-NH-methyl-all,CN(c1cccc(Oc2ccc(C#N)c(C#N)c2)c1)C(c1ccc(C(N(C)c2cccc(Oc3ccc(C#N)c(C#N)c3)c2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,2,N-methyl-all,none,Additive,B,"Parent=TRAIN_020 (PBD); Change=Methylated one free N–H site, reducing curing activity. Converted all N–H sites.; Attachment=all_NH; One-factor computational analogue. Parent_Tanimoto_r3=0.565; Max_Train_Tanimoto_r3=0.565; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_069,PBD-NH-hydroxyethyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(N(CCO)c4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,N-hydroxyethyl,OH,Additive,B,"Parent=TRAIN_020 (PBD); Change=Introduced one hydroxyethyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.735; Max_Train_Tanimoto_r3=0.735; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_070,PBD-NH-hydroxyethyl-all,N#Cc1ccc(Oc2cccc(N(CCO)C(c3ccc(C(N(CCO)c4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,N-hydroxyethyl-all,OH,Additive,C,"Parent=TRAIN_020 (PBD); Change=Introduced one hydroxyethyl substituent on an N–H site. Converted all N–H sites.; Attachment=all_NH; One-factor computational analogue. Parent_Tanimoto_r3=0.540; Max_Train_Tanimoto_r3=0.540; Risk=large structural change from parent; candidate may be outside strict in-domain threshold; exploratory only; excluded from formal screening. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_071,PBD-NH-glycidyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(N(CC4CO4)c4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,designed,Designed,P-N,2,N-glycidyl,epoxy,Co-curing,B,"Parent=TRAIN_020 (PBD); Change=Introduced one glycidyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.728; Max_Train_Tanimoto_r3=0.728; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
